action id edge_id distance d1 d2 d3 d4 d5 d6 d7 d8 d9 d10
1 2180 18355 0.8187722330794575 0.0948731996936429 0.09641498461870668 0.12750733189835323 0.03820242873969124 0.07211869366825892 0.04008082118440169 0.14449128985939189 0.14598238591828055 0.1420024111344084 0.09832645328486453 
1 2181 16261 0.0673695924954949 0.006824917124810491 0.0006216744030223949 0.15803821083552397 0.03312264355409765 0.21202601947864225 0.14161291117638464 0.07650666462960504 0.15305009679355513 0.17589343860581766 0.04230342339854079 
1 2182 5894 0.5245697069247478 0.13218761203304732 0.055310681249779545 0.11570401498782547 0.07800296831020527 0.1270823302918084 0.08489928355148382 0.14255311374884932 0.12129379039066307 0.05098203057509667 0.09198417486124104 
1 2183 21173 0.25460724922622857 0.0914444511661438 0.1297949933325959 0.1278193464227887 0.05034698122342061 0.09570034257835563 0.07487773717719552 0.10650766447372015 0.12814525273040106 0.11331981650660915 0.08204341438876941 
1 2184 5475 0.9999050212663779 0.02693832040351275 0.008956548639523066 0.00019119605778835112 0.16438080813837178 0.0985409678648826 0.020424819609949917 0.10988528968980475 0.27319032439932217 0.07225628131113725 0.22523544388570735 
1 2185 8375 0.22271408311773777 0.07944621710795105 0.16326705308967976 0.0932461207499416 0.006246496832843509 0.013486804252066397 0.155928547368198 0.12806942700482724 0.1665519307857972 0.12156239471764016 0.07219500809105528 
1 2186 20750 0.24333248762511728 0.07662121515490371 0.1210558543739002 0.15487307273081763 0.14110163601387118 0.1155206948728644 0.026966032259263487 0.10991545911365228 0.12399032797406864 0.04328027125251643 0.08667543625414208 
1 2187 5583 0.7690528467379725 0.1075102956518134 0.004457635436856717 0.002830316583728279 0.18523881351657573 0.004138587989702471 0.148840755378114 0.14360966317046 0.19806151634266606 0.08551967060471376 0.11979274532536958 
1 2188 10417 0.34875541781038244 0.09719546511768784 0.10068982653086854 0.13068550838476425 0.02986201665292854 0.09969451754917197 0.17930693121517655 0.13547994625685852 0.0552754593904473 0.12486124837954081 0.04694908052255575 
1 2189 10371 0.30460859142780505 0.13708079028110848 0.1519471300022866 0.08993088491404354 0.1431764955046069 0.022953483020849912 0.09187276465808535 0.04556307200204781 0.06494743567312856 0.11635078211429961 0.13617716182954334 
1 2190 6079 0.08645404021683334 0.1873667280343061 0.0605424917270798 0.19106167729947496 0.08669139730131452 0.10560769344351525 0.11902710571227813 0.04006996587029506 0.011201364321435016 0.11801107196100374 0.0804205043292974 
1 2191 14011 0.42299951955092974 0.0010460706937927828 0.05756259260979331 0.02856849204030423 0.24727979202452413 0.15285227204385643 0.2666551912491922 0.18364560401712693 0.0273870055243593 0.008199644149909126 0.026803335647141626 
1 2192 20696 0.8838886068157978 0.05519065229654524 0.15800862261126988 0.18099731514020612 0.13854930850093466 0.17230315512479802 0.12028511444325057 0.0222570673417831 0.026463473290940818 0.1125312091550058 0.01341408209526575 
1 2193 9450 0.2260439002846938 0.16245496144638372 0.09575281924967835 0.04338998596346629 0.06658807151044611 0.03707741020422367 0.10821466429693236 0.009427267558740786 0.18149890513903175 0.1235597800671268 0.17203613456397024 
1 2194 2785 0.08814108325637082 0.0709961777675541 0.14585245462074525 0.07521838681725992 0.12504658681081188 0.09537936636097367 0.1154455381654952 0.08435423991692 0.13085405575919037 0.03099592159257995 0.12585727218846968 
1 2195 2982 0.9638381986978952 0.10474121297665424 0.07140810133574134 0.10373809329643165 0.14126250205703234 0.1348052045143455 0.08844261575222492 0.03961670609086029 0.11139506006822238 0.12635150963331926 0.07823899427516802 
1 2196 21323 0.6212517432953238 0.09928409923432654 0.15592064233688027 0.10915485782032935 0.07786327770892211 0.12374872570174943 0.1423744749383752 0.05341049386494294 0.06444106147793469 0.01931087235003557 0.15449149456650402 
1 2197 2624 0.4718500275879648 0.14600887795393205 0.02780796097295997 0.15750221084317007 0.09476149041061792 0.05711424359437503 0.003186953786525824 0.14296233572352157 0.08738703075737926 0.1627183725092526 0.12055052344826571 
1 2198 16293 0.962109446564734 0.06899597707992787 0.17052467981903033 0.16315609633581032 0.1579976584987773 0.04330749353391145 0.17956739879073128 0.01232048487281152 0.0846465625034298 0.10173219805558362 0.017751450509986492 
1 2199 4190 0.4007486259929852 0.13697033594150707 0.07121340665339969 0.1375321796488392 0.14831558151652172 0.1854298439614923 0.08137763697526514 0.03609401044424619 0.02212061839825247 0.17707596245989524 0.0038704240005809107 
1 2200 10574 0.15062188684131983 0.08637043520555404 0.01610536336053337 0.06470064734115799 0.05714563095024989 0.13782906110337428 0.14740657262909942 0.1483394344196004 0.15706039569973185 0.053951715888303775 0.13109074340239493 
1 2201 6317 0.19272763505239954 0.0035650409398026994 0.11254852056057031 0.11151572211477999 0.1382337134227806 0.10103033836295422 0.10083702419518158 0.04744465393272428 0.11811216110613826 0.1400151183399587 0.12669770702510932 
1 2202 17292 0.9803515484360534 0.173582353011608 0.08122073120236284 0.0039697169333969785 0.10338608789874747 0.10590745663169089 0.11734529475425202 0.11259859741439882 0.011843851207761127 0.15425898479320224 0.13588692615257972 
1 2203 10707 0.6700003747907172 0.06015244444505576 0.11120574611171774 0.08856767958699308 0.07698247504356841 0.12312081065934224 0.037869804456733616 0.1372497276759689 0.1279858199844863 0.08989789230910551 0.1469675997270285 
1 2204 1657 0.5809763698408358 0.20450879032800673 0.1073226678744599 0.1506959067325015 0.07247335909982852 0.18305661492646225 0.03517328793953951 0.07532733969938757 0.07590834574837006 0.04385223612184809 0.05168145152959585 
1 2205 9253 0.759957769700168 0.1811430728433397 0.023713535968033553 0.034101012797523415 0.1594541167483972 0.18571598734822248 0.05881574907906148 0.0338122012111541 0.06672877863622141 0.031230566963180453 0.22528497840486628 
1 2206 786 0.11120719730414175 0.17675922636869332 0.114530537013134 0.1376791777171209 0.08864816761282485 0.0005006902799412033 0.06942029326089531 0.08447917897383889 0.0694252224443427 0.10297455973114437 0.15558294659806454 
1 2207 10326 0.6830786729619209 0.018557156412015385 0.06429419129731632 0.24294381682615604 0.1662031729480426 0.06030328072991775 0.016603117310392042 0.10580815859280784 0.1015429600312965 0.06978990962693492 0.1539542362251205 
1 2208 7804 0.7415085854306135 0.13991403284792686 0.06821269093147865 0.09315369960400117 0.04225765507458197 0.1429567615397049 0.14334020089111216 0.037449813459171366 0.11961661500143562 0.16815270097124127 0.04494582967934608 
1 2209 15269 0.9168846533356613 0.11616054112980378 0.10035872183767591 0.1720856378807495 0.052662420010887674 0.047216920063981566 0.1561368712623999 0.08934598569110615 0.053953445441726096 0.10272530318642582 0.10935415349524347 
1 2210 11278 0.1982768325837938 0.03686028352746056 0.1201464996011824 0.15772065720000966 0.049601839759979525 0.17696989305331975 0.17039050589465402 0.03287284941990785 0.03848894322468138 0.0431611715740724 0.1737873567447325 
1 2211 19387 0.10396199426726571 0.05422760008832973 0.03908589809282768 0.10371595410705847 0.09692469064580576 0.09149639858511271 0.16545347931877682 0.1032613209599337 0.13202651687137404 0.10763959833207262 0.1061685429987086 
1 2212 3510 0.847795087452256 0.031749918783167436 0.03351695074703494 0.035226446852276355 0.1642601106450214 0.20454839235395808 0.043654146670281974 0.10626650924210657 0.18616875501554295 0.16580858988061137 0.028800179809998938 
1 2213 20669 0.2836111778631327 0.035553441274337516 0.01359968111332685 0.3002879933083857 0.006934955206987197 0.18447429265781198 0.12668366005231066 0.0667984846773779 0.16366106868657365 0.004778551428181513 0.09722787159470697 
1 2214 231 0.24087767845279073 0.17416462735897384 0.12334494703457678 0.1458725775591249 0.036405351490267704 0.027604233394122792 0.09851060428497069 0.1682552002027068 0.12167907943173491 0.05452434048121386 0.04963903876230764 
1 2215 8652 0.1336147028329514 0.06344011696367433 0.01577577890515633 0.09306409721230427 0.09446081626539063 0.16746527971327888 0.1436099751268519 0.12399261183927283 0.1566837287415486 0.10965793739192245 0.03184965784059992 
1 2216 13888 0.4682094578849695 0.09472834071813273 0.0344416338150462 0.1103883893194088 0.11526724609133748 0.08880324327220483 0.10746294270482491 0.10530744542918123 0.09244714883073095 0.12545111925472863 0.12570249056440444 
1 2217 2423 0.6581821778791054 0.007864976408183417 0.0775515197482223 0.10494222444319075 0.027157446019616432 0.03854144939746154 0.015805595069000984 0.21248136971443454 0.03795921457328825 0.2412238482308211 0.23647235639578068 
1 2218 9029 0.9427445275110151 0.1691289935097822 0.13880238581923857 0.11754544340750173 0.06278435057215512 0.019741592511620335 0.1531125743208881 0.1307726752709847 0.045055410207625005 0.11179572109946448 0.05126085328073976 
1 2219 15763 0.21917006627126712 0.17580489047922437 0.15905395127927624 0.037223935987712266 0.01881788035167047 0.08231792502568838 0.14950555026799028 0.05774697115218004 0.06346134023319487 0.11152956176858882 0.14453799345447432 
1 2220 4248 0.5682554117795237 0.17885399487522013 0.017065943764207545 0.1969344260928446 0.04570745201277484 0.042528985940942135 0.08816332802784042 0.07442902954016929 0.1530462687988896 0.1758620810277001 0.027408489919411284 
1 2221 14180 0.3223758539622389 0.16057395552257298 0.08616190081395607 0.04560296823462025 0.12343037079048685 0.09957839673091011 0.06596771974770746 0.10610459449961483 0.07995002090703571 0.16766854006689785 0.06496153268619788 
1 2222 18917 0.5721150131982717 0.12187225773364103 0.15553421372681345 0.12385077249467559 0.013449139193292808 0.162895093561443 0.10829507805679112 0.14624411802871168 0.015286971199163868 0.14907242361831732 0.003499932387150202 
1 2223 4630 0.39310692255915947 0.1569240396189593 0.031243926230192454 0.09809042792615832 0.015723580070278288 0.11002372948453544 0.20691985049396194 0.21087307712660575 0.03115917228609417 0.0035803425647867658 0.13546185419842754 
1 2224 17409 0.8534206591181975 0.02686016190137187 0.11591036409050091 0.06840674124833451 0.11440948029493411 0.18386704454157338 0.06531820405527368 0.0651247767996639 0.17476555056016785 0.0996306096442153 0.08570706686396434 
1 2225 6190 0.5509440237307528 0.01985174363420956 0.132697783681905 0.17353051981052608 0.020594718529916626 0.2332227691757773 0.06171452450186599 0.10410774513534647 0.18132144638315317 0.03578125007136539 0.0371774990759343 
1 2226 15431 0.4193567173743542 0.0071357952087294976 0.12212179106630798 0.2826437809745321 0.16984661522240718 0.01799829267304375 0.10989197871604002 0.19747062733259768 0.0037228359955836874 0.06417074108345722 0.024997541727301065 
1 2227 15993 0.5220941676918406 0.12815295058145112 0.09129697882888713 0.005193278506360855 0.09393402816557775 0.10556400975447165 0.0558819078661225 0.163214282612332 0.001097835504527913 0.22064060215038844 0.13502412602988062 
1 2228 7541 0.8498874826859676 0.10585094775323348 0.013142007446832837 0.17837287760572665 0.1575460104521393 0.0048314631243747954 0.04202268417698297 0.15897710435284598 0.061712324003536746 0.09610914612717503 0.1814354349571522 
1 2229 18302 0.39796379294107953 0.15690761231391728 0.10198590516697005 0.18566307732726436 0.17598788077374625 0.034086417614927804 0.15995163023544157 0.07361126517838339 0.09633887638759323 0.009752656757158893 0.005714678244597154 
1 2230 18350 0.7878641582257857 0.1990173576138458 0.20955985350760917 0.06639767818001759 0.12303820896710127 0.06682644496386415 0.00042749409688568675 0.04980701367159638 0.20659906145002763 0.005847216262703493 0.07247967128634875 
1 2231 12635 0.994353701147247 0.18054011405611156 0.035953203997046934 0.10631434880979285 0.07406372174208305 0.13074681233920057 0.0628426140014761 0.08572530113002554 0.13891253884765203 0.027356387950454038 0.15754495712615718 
1 2232 13715 0.8004259559979069 0.07104439396349217 0.17546488687949155 0.003944043152974664 0.19598181083631086 0.049851447228335816 0.08052466170736833 0.1862251378256721 0.0945176579348768 0.06569432820703995 0.07675163226443774 
1 2233 13905 0.29545685893333296 0.1103667417609908 0.12153323464068126 0.05549930771387299 0.045802588806023184 0.029519645308596878 0.11240572735064477 0.05990112723044944 0.1635448062228803 0.1729120522568004 0.12851476870905992 
1 2234 12865 0.45254669681113835 0.14050592865765735 0.19644890723015035 0.16511447372534002 0.045920144589483035 0.11202266119661128 0.01706501100279214 0.0317135472535809 0.011485717085992405 0.18686280450679466 0.09286080475159791 
1 2235 13447 0.8800540560131416 0.04728349720447739 0.15214500278981669 0.11258165098900914 0.12976100661590007 0.07740407174185283 0.0390452090759252 0.17886517953801614 0.07494324456900374 0.150033403528562 0.03793773394743667 
1 2236 16426 0.573265030968508 0.09735417174863846 0.11844662825874212 0.08412190622893391 0.13382085426524154 0.11197697995578729 0.08151202531030591 0.13516295768701092 0.1528907696775164 0.0023146537095788833 0.08239905315824463 
1 2237 3296 0.7218801700610984 0.07657010341365487 0.12325759312429861 0.06979503265452568 0.11090320532461963 0.13872807264021123 0.13052303433355475 0.1253910846483663 0.0327611560215464 0.12596234111104 0.06610837672818252 
1 2238 19744 0.38988583331444815 0.02380242100448723 0.12410722693304452 0.10675484262161153 0.12191075580925038 0.14643945244371678 0.16670006301026666 0.16786075633278302 0.021993871284853205 0.07598118695850356 0.0444494236014831 
1 2239 8457 0.8110563737828674 0.06162265842485342 0.03168057258839597 0.24614224515312913 0.0067223712310670895 0.24283387806789544 0.24189032222326548 0.002057735643988314 0.03084517771080942 0.10244112622907309 0.03376391272752271 
1 2240 20553 0.24928561570659136 0.025231814163429678 0.0015369142665482166 0.15881307705712694 0.045605928779117094 0.13393013308241797 0.1867390104208807 0.06372829312368071 0.04083378358389205 0.17784507937767863 0.16573596614522815 
1 2241 19155 0.7698123074700634 0.19581485768977913 0.0936395317158887 0.12506650748298087 0.2109599461216602 0.16028492566169947 0.045642567339898264 0.02082858362669801 0.03187107199057497 0.0013288890346886482 0.11456311933613154 
1 2242 4079 0.2740272718196306 0.1975503071101082 0.010395935603484719 0.16710060718062586 0.10468564295545142 0.09118402504620313 0.1368921473942186 0.04033143900175287 0.10213243714410342 0.10133875576430325 0.048388702799748454 
1 2243 13387 0.3966844029893247 0.057215005740141205 0.19212954818568947 0.09405186298384445 0.005381763746172258 0.18836157113749993 0.10370176808789772 0.019763969398988473 0.2432855437861719 0.013883041944239569 0.082225924989355 
1 2244 20775 0.8132947718039487 0.005542979691736724 0.12696738357771667 0.09885945530938349 0.030449162973768453 0.12960502294881707 0.09336261713083856 0.07026442889420907 0.1398108446451847 0.165993106540385 0.1391449982879602 
1 2245 3205 0.6727513187121582 0.1549777090730799 0.04613719022934724 0.1284913985086385 0.1303796742411158 0.14850264507466013 0.022224835027719245 0.049628518871866964 0.15705736344022564 0.11279087266406566 0.049809792869280806 
1 2246 15625 0.4829782057059151 0.0627518476924976 0.13670989062012598 0.0064641707300303755 0.053048989462357525 0.10473743475972253 0.19376077495064764 0.11894933158975268 0.025808724478786238 0.12527890842442616 0.1724899272916532 
1 2247 19725 0.016653162690767886 0.06761372911436994 0.1749246575839891 0.07382811132736855 0.07285384976215052 0.05384468900924414 0.10697820616028147 0.09525708891085284 0.183128091955203 0.1438480602224423 0.027723515954098228 
1 2248 5196 0.5450549127694194 0.07886044598069225 0.13112895639750652 0.04764169669155249 0.1083890623536623 0.10018404693514212 0.12016128770364415 0.05758121199285211 0.13568995853664803 0.1026666390227592 0.11769669438554084 
1 2249 16109 0.053829602027246404 0.15396292449672605 0.16612454151913542 0.11613485000082613 0.0151521766581527 0.10234289814596496 0.08547687192671187 0.04391378482844534 0.09370865610268696 0.10046730824339098 0.12271598807795961 
1 2250 20771 0.7196051361756981 0.00815129181098983 0.006842802885973442 0.1619517254749465 0.13124689150521324 0.11787059937915653 0.19568237992507556 0.04891093132798556 0.05218517047934401 0.14122456049540882 0.13593364671590671 
1 2251 13935 0.7956563493630887 0.050136973915559616 0.026532972779119573 0.060530167942967665 0.1404259967011094 0.1317151785310626 0.16159197182597002 0.05087545193214173 0.1061522693952573 0.11996032949999477 0.15207868747681744 
1 2252 7800 0.7909769485885996 0.11291934212890924 0.06431855028609759 0.14122918534053117 0.037592900627294534 0.13175935014241566 0.14679840485726506 0.0924462639644774 0.06089884084227043 0.1483005386288804 0.06373662318185846 
1 2253 17902 0.8355965288553845 0.06152387636232933 0.13805133055974775 0.06428745289006349 0.21320973054095274 0.2176034039118251 0.08074798101376046 0.06270791382887757 0.051609093787874934 0.10246630481192943 0.007792912292639323 
1 2254 8082 0.5114901431309231 0.15196678441233882 0.05382266408636474 0.02005788364610882 0.13604110546677994 0.07044334074955275 0.20462442580387788 0.09193843469998024 0.13704157643359413 0.12820993183684212 0.005853852864560575 
1 2255 16147 0.9104034120185396 0.11787401021101622 0.034893000583161395 0.08502235530117894 0.07678085734413043 0.06215282709862194 0.17366518557913568 0.1704529560635058 0.12840050122116312 0.06727863439543463 0.08347967220265191 
1 2256 5898 0.7703732334453729 0.022406777143722162 0.11367337324242473 0.12216146512353752 0.12773330299304536 0.085186507755198 0.1140915680257255 0.12024926784487751 0.11169495093122371 0.09257682580142586 0.09022596113881967 
1 2257 20630 0.9039702838712504 0.10937004639746586 0.021405179392821973 0.16500709916726758 0.0027535482925790463 0.19089097203764469 0.04363531112329681 0.1764061126331996 0.034983095392292246 0.08621342874524027 0.16933520681819186 
1 2258 18290 0.9417295837717996 0.09678831678697376 0.01656717873628514 0.15988116354009166 0.12946292836524906 0.13623882886421385 0.012381573092484747 0.17302320935562057 0.11649756523737809 0.07013557661201211 0.08902365940969123 
1 2259 16864 0.7407942314763976 0.10606573162437083 0.1124619391972978 0.05557525432341712 0.011720355982437376 0.1262044584421155 0.1404538978220973 0.09741686524078093 0.08905781272698561 0.10432445476244623 0.15671922987805126 
1 2260 8602 0.628248717231101 0.17169183164887256 0.011902952978441171 0.18329512558800354 0.12691217696704363 0.056223726603594155 0.03082261788493516 0.116402020543425 0.11890837623081518 0.14551861681759506 0.03832255473727453 
1 2261 6702 0.9916883724388145 0.17456595497683805 0.1489161524094498 0.13623491233329865 0.03489542430146085 0.08467604463626795 0.18129172450434203 0.04100641982017012 0.04833603710738524 0.08513300751443088 0.06494432239635635 
1 2262 10815 0.7200747236165413 0.03167022650506952 0.02579786935280823 0.16788262400059006 0.1280317196760929 0.03708435681201018 0.1517696331960421 0.16178234817700277 0.10178743988803318 0.10166775749518848 0.09252602489716272 
1 2263 14453 0.4272394766408836 0.17047965706468596 0.15272425480762344 0.01645580775332302 0.17535043249764506 0.006898876433108499 0.13262746815040666 0.03205042599774339 0.17271204726087652 0.0688723106141024 0.07182871942048494 
1 2264 19368 0.49323543639923995 0.07007315604776955 0.1528508822975972 0.1232714340269195 0.14117029774831935 0.16967736796396934 0.10217616178587445 0.01740241393221617 0.034754765088315764 0.16816731330338944 0.020456207805629015 
1 2265 8577 0.8849719142130053 0.15801756217568033 0.17690019253948897 0.10303831738567795 0.15945517737121928 0.035099817447432145 0.07079802128854759 0.02481591676023595 0.10692611973797328 0.05323658116831731 0.11171229412542721 
1 2266 8761 0.3243858374525246 0.046212096166105054 0.19472784065734802 0.19937578291262434 0.06178172412623292 0.010927014676209847 0.19640773340973863 0.030906631206922153 0.06993518403384918 0.07481288258850279 0.11491311022246711 
1 2267 17869 0.49318377693328597 0.04309884667529218 0.1383218978380712 0.04042851801835671 0.0571766894977758 0.08485375870314442 0.17544871093008158 0.15002211807447008 0.028000057140809977 0.10927647368141544 0.17337292944058263 
1 2268 3888 0.08181737840544356 0.22759588812087375 0.07607279645278614 0.0174914539893891 0.05677394137203171 0.154324990641777 0.2259994746134282 0.07005386798083718 0.09788048678371745 0.046676631876312935 0.02713046816884623 
1 2269 14679 0.17276101718200942 0.14718407629942096 0.08510691301435913 0.0653776311052284 0.054343779874708065 0.0367926549239305 0.09395481496540825 0.1406859306666554 0.13922514754918966 0.1371691312149284 0.1001599203861712 
1 2270 20664 0.0010093718671481122 0.10429879410063682 0.06382560855380927 0.01917208810131332 0.061150050112521476 0.07549213880558138 0.15007277883692863 0.08597547625063816 0.16188606800449334 0.1548494406649786 0.12327755656909899 
1 2271 16293 0.7941365015594921 0.12083460293376887 0.20799066158097546 0.002107194257171333 0.07166285232885831 0.03293871524513037 0.07586942986885707 0.20967899492784284 0.05070411159474711 0.022846407677593203 0.20536702958505543 
1 2272 21377 0.6046271048227373 0.01646605680108417 0.04809107852712159 0.03924805407411277 0.14872910948787826 0.05417704748012414 0.13528494302352678 0.1646145778882878 0.10637110771057923 0.10785955017584643 0.17915847483143887 
1 2273 9216 0.3263661987978512 0.011958476685836236 0.14869624735137224 0.20577120707024932 0.03689066336628918 0.08421575253243177 0.024354969126733735 0.1677481904643709 0.22123701193562356 0.028534373973320915 0.07059310749377226 
1 2274 13064 0.23737462125401765 0.17593303454800624 0.13022888987673767 0.1679985035476927 0.033879943946778415 0.021129173718283142 0.09574057697792956 0.07517354624179873 0.07954197827845161 0.07860409232784202 0.1417702605364801 
1 2275 10101 0.46357039147250967 0.1589843138503031 0.13327715396434917 0.07620283879026249 0.04732918276781184 0.03246095408672922 0.12928199951294947 0.11993078399166034 0.06373477630093136 0.1417204597856081 0.09707753694939487 
1 2276 14989 0.8626675551228953 0.1179843165857803 0.04128175089441015 0.12265754368123745 0.0836962803805675 0.0364303972143959 0.03658675903028689 0.15535494754915777 0.1687760591394211 0.07676923434609469 0.16046271117864824 
1 2277 14917 0.5848768312824356 0.020478568987246 0.14514971928250628 0.1529144636014722 0.0684658492132351 0.0556325451163386 0.20344188652049752 0.07697880820108272 0.11665880685982034 0.13832564404915798 0.02195370816864331 
1 2278 15480 0.4041905690830031 0.1748082621103124 0.11092756083048542 0.08551224026813993 0.14792976124909366 0.018445855803885483 0.11213077709230859 0.020224728572348444 0.15128790618630525 0.06792453629746453 0.11080837158965638 
1 2279 5906 0.8292327773585645 0.11365435724678745 0.10820116382549703 0.034542540658877734 0.11612858674251864 0.17877214094470587 0.11320369142773397 0.025612354563484985 0.10982649138937615 0.07135410534832574 0.1287045678526926 
1 2280 5978 0.7176401673732747 0.0028719874475351985 0.08194084414896916 0.1325097337294483 0.09611347855997829 0.06954961139578877 0.09536739010498677 0.0959623286650187 0.14755774260320648 0.13557643994379054 0.14255044340127787 
1 2281 9788 0.6313693093254836 0.0989062562070356 0.13560555949767553 0.010728801410942212 0.09764711115630186 0.16619002723539553 0.08653504315107745 0.14306206253180365 0.14059885653368 0.08317991913445627 0.03754636314163214 
1 2282 10884 0.07570233823771189 0.1365146689700543 0.1956523653552251 0.21795462137346389 0.06327566943472653 0.05049039811611594 0.10529834239599638 0.1097348424222884 0.03930950117252301 0.0353730766721826 0.04639651408742379 
1 2283 6615 0.09505694913608809 0.0112656705134514 0.08383968592129927 0.14292986625898216 0.0614209445020434 0.08469488168408529 0.1809601256965107 0.17523992400163727 0.09643780502150126 0.023601487907619564 0.13960960849286957 
1 2284 3318 0.6769518874421244 0.14437059509008332 0.07964425871844193 0.11233701718476218 0.07592034593741419 0.16085057227633193 0.11496191201040004 0.12418087248472366 0.023596475197605785 0.10139652282228934 0.06274142827794758 
1 2285 7981 0.30770609847721553 0.046544799700609055 0.08757705911431393 0.09860090661946096 0.14649911034364826 0.08362307523412467 0.06180788367378667 0.1258095099957462 0.09187564459773286 0.14135065991418308 0.11631135080639426 
1 2286 13051 0.4381502979271593 0.13091007422399192 0.09508584182180362 0.17113910533945906 0.08613163190942849 0.009038687097229412 0.10463617293931358 0.1282524483881557 0.05489294221683795 0.11398227123509413 0.10593082482868611 
1 2287 10905 0.4525158009910326 0.07903556463376009 0.10096283262676059 0.07393301946064054 0.10695170791349887 0.1545706863633809 0.000684443456559008 0.13674419386432465 0.17329720227171524 0.0061476519322704 0.1676726974770897 
1 2288 8466 0.4717457530982999 0.1534553210055354 0.0741495263155632 0.09071450748096832 0.15037780632375472 0.14407742389401895 0.09305405849107362 0.15978095014538238 0.07917911371627676 0.015215139977905662 0.039996152649521034 
1 2289 9491 0.15930582963907647 0.2031209610674729 0.15835639747171204 0.09573357481137706 0.0004668631604121902 0.031590167807996915 0.11699103911699232 0.017313344544412017 0.04619419101919006 0.18596467212819426 0.14426878887224 
1 2290 4061 0.30578138439939473 0.14368126355874283 0.06800093191891446 0.13454932178312068 0.06970016448479303 0.11545110664475416 0.09092666662998881 0.05859009670319524 0.13423258331611584 0.06845061693428876 0.11641724802608612 
1 2291 21150 0.6015238942066854 0.11497080345497301 0.15644519981417462 0.07448213219283359 0.1463378979238993 0.00264465018298581 0.14688624691249635 0.017445626149882234 0.055155673184638467 0.13045038212207222 0.1551813880620443 
1 2292 20935 0.49233096845947866 0.18415572195153723 0.0786165754727507 0.10436305188136068 0.16422455446120476 0.03899938328466429 0.19407186722668734 0.02242008004287982 0.016975390526524133 0.07389750750708432 0.12227586764530682 
1 2293 1889 0.012726759410572996 0.014182686461423753 0.014686342786691233 0.0157785637530135 0.01987132864451877 0.19051371134163778 0.17014249705610307 0.11560812172842974 0.130685483672899 0.11289718986107575 0.21563407469420734 
1 2294 5020 0.38676897243549013 0.03598891387162754 0.05243130501274745 0.05771390706093843 0.17583443995025144 0.12766254067049848 0.05790340075307788 0.0390839268333009 0.21383934822435208 0.16264258916505034 0.07689962845815553 
1 2295 8021 0.220011231052198 0.09897454131951454 0.1488095027271282 0.07160181410261351 0.12853629530692415 0.09683700333875017 0.07859262763822981 0.05086491439874767 0.08380475769670744 0.09244687979077282 0.1495316636806118 
1 2296 7776 0.20675927093648483 0.04615259879349978 0.21837770319458608 0.015775695193376543 0.20847930632232434 0.021891327612331323 0.06089091411543683 0.20162172954717175 0.04468157960333149 0.1382299697495633 0.04389917586837853 
1 2297 21684 0.2262689524274707 0.17877512436465873 0.09552782768190557 0.036778460872227456 0.08075847334599986 0.1538202641094958 0.09038390800512867 0.0837202579597517 0.028020259628307745 0.06297759875191045 0.18923782528061417 
1 2298 12518 0.048413115976583265 0.18197858601673061 0.055409550277976685 0.09786752869197532 0.05513837020049321 0.12012328257925717 0.10866103080492909 0.19207814410375673 0.03543713239008131 0.10403424949567637 0.049272125439123314 
1 2299 12164 0.5601265266796391 0.08028773752407091 0.004834605440063683 0.0668942924012023 0.1809510779511826 0.13903491323482506 0.06012205167301296 0.2830385682892898 0.10769196804965558 0.021973413239373938 0.05517137219732311 
1 2300 19629 0.3322721225659223 0.1306967074752416 0.019208501849097857 0.17479886137407985 0.14235671528396862 0.1017848096510624 0.17944846178551585 0.1764887242432023 0.02584653171199097 0.02859437784840708 0.020776308777433482 
1 2301 5805 0.6773296271973127 0.05687781171687654 0.05951126132523225 0.13606347332977484 0.18988234565176626 0.03686590704944853 0.01529316541673525 0.03386435349543829 0.1903456342490938 0.14401458045104082 0.13728146731459337 
1 2302 4247 0.4426751316110594 0.08701061620731786 0.048137271626363456 0.15800187078835776 0.14781579139670897 0.15312882596755023 0.09209652201726572 0.09554071099510736 0.1514659927765518 0.06632030841949267 0.0004820898052841049 
1 2303 1317 0.37775396083410906 0.06377785441284627 0.1284827385258997 0.12644563575017903 0.05663862382088947 0.18950375767818015 0.06128934742580185 0.1136144706864391 0.13753254038992116 0.010885880247761935 0.11182915106208137 
1 2304 16054 0.7738597572294528 0.1658403593701727 0.008206108165868373 0.16079742450619414 0.1092603030329454 0.13321897354374632 0.04973390598856083 0.051667481261502335 0.006068478984180558 0.13692612397017767 0.17828084117665172 
1 2305 612 0.32689090743106053 0.14320037739855787 0.09764001986961035 0.1597267993070239 0.0009244959253532678 0.14134827859539595 0.03615957326699949 0.07549895646627303 0.12690040104408828 0.14449057721465802 0.07411052091203968 
1 2306 12221 0.9073746210767476 0.10974560856380539 0.05692429419108275 0.11653473951163948 0.11824984999427487 0.07003023172517572 0.0627180023749803 0.09905811824032386 0.13147160173145214 0.11641500700887551 0.11885254665839 
1 2307 9228 0.6885525831485375 0.030630707837572282 0.005839465754517203 0.05259222718830581 0.17508964835695776 0.09000155770607231 0.05573768448246917 0.11046088605622963 0.17061544624259994 0.15927373758625885 0.14975863878901685 
1 2308 9604 0.942051898713891 0.13892090859619974 0.06974138922509422 0.08989647848310879 0.025007900502172442 0.1224516246379354 0.07750859278892515 0.1682850356257304 0.08825034899152669 0.2122415726638051 0.007696148485502085 
